#airline_name	IATA_country_source	airport_source	IATA_destination_country	destination_country
CZ	China	XIY	China	PVG
CZ	China	XIY	China	SHA
CZ	China	XIY	China	SHE
CZ	China	XIY	China	SYX
CZ	China	XIY	China	SZX
CZ	China	XIY	China	TAO
CZ	China	XIY	China	TNA
CZ	China	XIY	China	TSN
CZ	China	XIY	China	TYN
CZ	China	XIY	China	URC
CZ	China	XIY	China	UYN
CZ	China	XIY	China	WNZ
CZ	China	XIY	China	WUH
CZ	China	XIY	China	WXN
CZ	China	XIY	China	XMN
CZ	China	XIY	China	XNN
CZ	China	XMN	Netherlands	AMS
CZ	China	XMN	Thailand	BKK
CZ	China	XMN	China	CAN
CZ	China	XMN	Indonesia	CGK
CZ	China	XMN	China	CGO
CZ	China	XMN	China	CKG
CZ	China	XMN	China	CSX
CZ	China	XMN	China	CTU
CZ	China	XMN	China	HAK
CZ	China	XMN	China	HFE
CZ	China	XMN	China	HGH
CZ	China	XMN	Hong Kong	HKG
CZ	China	XMN	China	HSN
CZ	China	XMN	China	JUH
CZ	China	XMN	China	KHN
CZ	China	XMN	China	KMG
CZ	China	XMN	Malaysia	KUL
CZ	China	XMN	China	KWL
CZ	China	XMN	Macau	MFM
CZ	China	XMN	Philippines	MNL
CZ	China	XMN	China	NGB
CZ	China	XMN	China	NKG
CZ	China	XMN	China	NNG
CZ	China	XMN	China	PEK
CZ	China	XMN	China	SHA
CZ	China	XMN	China	SHE
CZ	China	XMN	Singapore	SIN
CZ	China	XMN	China	SYX
CZ	China	XMN	China	SZX
CZ	China	XMN	China	TAO
CZ	China	XMN	China	TNA
CZ	China	XMN	China	TSN
CZ	China	XMN	China	TXN
CZ	China	XMN	China	TYN
CZ	China	XMN	China	WUH
CZ	China	XMN	China	WXN
CZ	China	XMN	China	XFN
CZ	China	XMN	China	XIY
CZ	China	XMN	China	YIH
CZ	China	XMN	China	YIW
CZ	China	XMN	China	YNZ
CZ	China	XMN	China	ZUH
CZ	China	XNN	China	CGO
CZ	China	XNN	China	CKG
CZ	China	XNN	China	CSX
CZ	China	XNN	China	KWE
CZ	China	XNN	China	PEK
CZ	China	XNN	China	URC
CZ	China	XNN	China	XIY
CZ	China	XUZ	China	CAN
CZ	China	XUZ	NA	INC
CZ	China	XUZ	China	LYG
CZ	China	YCU	China	CKG
CZ	China	YCU	China	CSX
CZ	China	YCU	China	HRB
CZ	China	YCU	China	SYX
CZ	China	YIH	China	CAN
CZ	China	YIH	China	CKG
CZ	China	YIH	China	XMN
CZ	China	YIN	China	URC
CZ	China	YIW	China	CAN
CZ	China	YIW	China	CGO
CZ	China	YIW	China	HRB
CZ	China	YIW	China	KMG
CZ	China	YIW	China	PEK
CZ	China	YIW	China	SHE
CZ	China	YIW	China	SWA
CZ	China	YIW	China	URC
CZ	China	YIW	China	XMN
CZ	China	YIW	China	ZUH
CZ	China	YNJ	China	CGQ
CZ	China	YNJ	China	DLC
CZ	China	YNJ	South Korea	ICN
CZ	China	YNJ	China	PEK
CZ	China	YNJ	China	PVG
CZ	China	YNT	China	CAN
CZ	China	YNT	China	CSX
CZ	China	YNT	China	CTU
CZ	China	YNT	China	HRB
CZ	China	YNT	China	SHE
CZ	China	YNZ	China	DLC
CZ	China	YNZ	China	HRB
CZ	China	YNZ	NA	NTG
CZ	China	YNZ	China	SHE
CZ	China	YNZ	China	WUH
CZ	China	YNZ	China	XMN
CZ	China	YTY	China	CAN
CZ	China	YTY	China	CGO
CZ	China	YTY	China	CSX
CZ	China	YTY	China	DLC
CZ	China	YTY	China	HRB
CZ	China	YTY	China	SYX
CZ	Canada	YVR	China	CAN
CZ	China	ZAT	China	KMG
CZ	China	ZHA	China	CAN
CZ	China	ZHA	China	SYX
CZ	China	ZUH	China	CGO
CZ	China	ZUH	China	CSX
CZ	China	ZUH	China	FOC
CZ	China	ZUH	China	HAK
CZ	China	ZUH	China	HFE
CZ	China	ZUH	China	HGH
CZ	China	ZUH	China	KHN
CZ	China	ZUH	China	KMG
CZ	China	ZUH	China	KWE
CZ	China	ZUH	China	MXZ
CZ	China	ZUH	China	PEK
CZ	China	ZUH	China	PVG
CZ	China	ZUH	China	SHA
CZ	China	ZUH	China	SWA
CZ	China	ZUH	China	SYX
CZ	China	ZUH	China	WUH
CZ	China	ZUH	China	XMN
CZ	China	ZUH	China	YIW
CZ	China	ZYI	China	CAN
CZ	China	ZYI	China	PEK
CZ	China	ZYI	China	SZX
D2	Russia	CEE	Russia	DME
D2	Russia	CEE	Finland	HEL
D2	Russia	CEE	Russia	KGD
D2	Russia	CEE	Russia	LED
D2	Russia	CEE	Russia	MMK
D2	Russia	CEE	Russia	VKO
D2	Russia	CEE	Russia	VUS
D2	Russia	DME	Russia	CEE
D2	Russia	DME	Russia	KVK
D2	Finland	HEL	Russia	CEE
D2	Russia	KGD	Russia	CEE
D2	Russia	KVK	Russia	DME
D2	Russia	LED	Russia	CEE
D2	Russia	LED	Russia	UCT
D2	Russia	MMK	Russia	CEE
D2	Russia	UCT	Russia	LED
D2	Russia	VKO	Russia	CEE
D2	Russia	VUS	Russia	CEE
D3	United Arab Emirates	DXB	Somalia	HGA
D3	Somalia	HGA	Djibouti	JIB
D3	Somalia	HGA	Somalia	MGQ
D3	Djibouti	JIB	United Arab Emirates	DXB
D3	Djibouti	JIB	Somalia	MGQ
D3	Somalia	MGQ	Djibouti	JIB
D6	South Africa	JNB	Zambia	NLA
D6	Zambia	NLA	South Africa	JNB
D7	Australia	ADL	Malaysia	KUL
D7	Sri Lanka	CMB	Malaysia	KUL
D7	China	CTU	Malaysia	KUL
D7	China	HGH	Malaysia	KUL
D7	Japan	HND	Malaysia	KUL
D7	South Korea	ICN	Malaysia	KUL
D7	Saudi Arabia	JED	Malaysia	KUL
D7	Japan	KIX	Malaysia	KUL
D7	Nepal	KTM	Malaysia	KUL
D7	Malaysia	KUL	Australia	ADL
D7	Malaysia	KUL	Sri Lanka	CMB
D7	Malaysia	KUL	China	CTU
D7	Malaysia	KUL	China	HGH
D7	Malaysia	KUL	Japan	HND
D7	Malaysia	KUL	South Korea	ICN
D7	Malaysia	KUL	Saudi Arabia	JED
D7	Malaysia	KUL	Japan	KIX
D7	Malaysia	KUL	Nepal	KTM
D7	Malaysia	KUL	Australia	MEL
D7	Malaysia	KUL	Japan	NGO
D7	Malaysia	KUL	Australia	OOL
D7	Malaysia	KUL	China	PEK
D7	Malaysia	KUL	Australia	PER
D7	Malaysia	KUL	South Korea	PUS
D7	Malaysia	KUL	China	PVG
D7	Malaysia	KUL	Australia	SYD
D7	Malaysia	KUL	Taiwan	TPE
D7	Australia	MEL	Malaysia	KUL
D7	Japan	NGO	Malaysia	KUL
D7	Australia	OOL	Malaysia	KUL
D7	China	PEK	Malaysia	KUL
D7	Australia	PER	Malaysia	KUL
D7	South Korea	PUS	Malaysia	KUL
D7	China	PVG	Malaysia	KUL
D7	Australia	SYD	Malaysia	KUL
D7	Taiwan	TPE	Malaysia	KUL
DC	Sweden	AGH	Sweden	BMA
DC	Sweden	BMA	Sweden	AGH
DC	Sweden	BMA	Sweden	HAD
DC	Sweden	BMA	Sweden	KLR
DC	Sweden	BMA	Sweden	RNB
DC	Sweden	BMA	Sweden	SDL
DC	Sweden	BMA	Sweden	THN
DC	Sweden	BMA	Sweden	VBY
DC	Sweden	BMA	Sweden	VXO
DC	Sweden	GSE	Sweden	VBY
DC	Sweden	HAD	Sweden	BMA
DC	Sweden	KLR	Sweden	BMA
DC	Sweden	MMX	Sweden	VBY
DC	Sweden	RNB	Sweden	BMA
DC	Sweden	SDL	Sweden	BMA
DC	Sweden	THN	Sweden	BMA
DC	Sweden	VBY	Sweden	BMA
DC	Sweden	VBY	Sweden	GSE
DC	Sweden	VBY	Sweden	MMX
DC	Sweden	VXO	Sweden	BMA
DD	Thailand	BFV	Thailand	DMK
DD	Thailand	CEI	Thailand	DMK
DD	Thailand	CJM	Thailand	DMK
DD	Thailand	CNX	Thailand	DMK
DD	Thailand	CNX	Thailand	UTH
DD	Thailand	DMK	Thailand	BFV
DD	Thailand	DMK	Thailand	CEI
DD	Thailand	DMK	Thailand	CJM
DD	Thailand	DMK	Thailand	CNX
DD	Thailand	DMK	Thailand	HDY
DD	Thailand	DMK	Thailand	HKT
DD	Thailand	DMK	Thailand	KBV
DD	Thailand	DMK	Thailand	KOP
DD	Thailand	DMK	Thailand	LOE
DD	Thailand	DMK	Thailand	MAQ
DD	Thailand	DMK	Thailand	NNT
DD	Thailand	DMK	Thailand	NST
DD	Thailand	DMK	Thailand	PHS
DD	Thailand	DMK	Thailand	PRH
DD	Thailand	DMK	Burma	RGN
DD	Thailand	DMK	Thailand	ROI
DD	Thailand	DMK	Thailand	SNO
DD	Thailand	DMK	Thailand	TST
DD	Thailand	DMK	Thailand	UBP
DD	Thailand	DMK	Thailand	UNN
DD	Thailand	DMK	Thailand	URT
DD	Thailand	DMK	Thailand	UTH
DD	Thailand	HDY	Thailand	DMK
DD	Thailand	HKT	Thailand	DMK
DD	Thailand	KBV	Thailand	DMK
DD	Thailand	KOP	Thailand	DMK
DD	Thailand	LOE	Thailand	DMK
DD	Thailand	MAQ	Thailand	DMK
DD	Thailand	NNT	Thailand	DMK
DD	Thailand	NST	Thailand	DMK
DD	Thailand	PHS	Thailand	DMK
DD	Thailand	PRH	Thailand	DMK
DD	Burma	RGN	Thailand	DMK
DD	Thailand	ROI	Thailand	DMK
DD	Thailand	SNO	Thailand	DMK
DD	Thailand	TST	Thailand	DMK
DD	Thailand	UBP	Thailand	DMK
DD	Thailand	UNN	Thailand	DMK
DD	Thailand	URT	Thailand	DMK
DD	Thailand	UTH	Thailand	CNX
DD	Thailand	UTH	Thailand	DMK
DE	Spain	ACE	United Kingdom	BHX
DE	Spain	ACE	Germany	DUS
DE	Spain	ACE	Germany	FRA
DE	Spain	ACE	Spain	FUE
DE	Spain	ACE	United Kingdom	GLA
DE	Spain	ACE	Germany	HAJ
DE	Spain	ACE	Germany	HAM
DE	Spain	ACE	Germany	LEJ
DE	Spain	ACE	United Kingdom	LGW
DE	Spain	ACE	United Kingdom	MAN
DE	Spain	ACE	Germany	MUC
DE	Spain	ACE	Germany	PAD
DE	Spain	ACE	Germany	STR
DE	Spain	ACE	Germany	SXF
DE	Morocco	AGA	Germany	DUS
DE	Morocco	AGA	Germany	FRA
DE	Morocco	AGA	Germany	LEJ
DE	Morocco	AGA	Germany	MUC
DE	Antigua and Barbuda	ANU	Germany	FRA
DE	Turkey	AYT	Germany	CGN
DE	Turkey	AYT	Germany	DUS
DE	Turkey	AYT	Germany	FRA
DE	Turkey	AYT	Germany	HAJ
DE	Turkey	AYT	Germany	HAM
DE	Turkey	AYT	Germany	LEJ
DE	Turkey	AYT	Germany	MUC
DE	Turkey	AYT	Germany	PAD
DE	Turkey	AYT	Germany	STR
DE	Turkey	AYT	Germany	SXF
DE	Barbados	BGI	Germany	FRA
DE	Barbados	BGI	United Kingdom	MAN
DE	United Kingdom	BHX	Spain	ACE
DE	Greece	CFU	Germany	FRA
DE	Greece	CFU	Germany	HAM
DE	Germany	CGN	Turkey	AYT
DE	Germany	CGN	Spain	PMI
DE	Greece	CHQ	Germany	DUS
DE	Mexico	CUN	Germany	FRA
DE	Mexico	CUN	United Kingdom	LGW
DE	Mexico	CUN	United Kingdom	MAN
DE	Tunisia	DJE	Germany	DUS
DE	Tunisia	DJE	Germany	FRA
DE	Tunisia	DJE	Germany	LEJ
DE	Tunisia	DJE	Germany	MUC
DE	Turkey	DLM	Germany	DUS
DE	Turkey	DLM	Germany	FRA
DE	Turkey	DLM	Germany	HAJ
DE	Turkey	DLM	Germany	HAM
DE	Turkey	DLM	Germany	MUC
DE	Turkey	DLM	Germany	STR
DE	Turkey	DLM	Germany	SXF
DE	Germany	DUS	Spain	ACE
DE	Germany	DUS	Morocco	AGA
DE	Germany	DUS	Turkey	AYT
DE	Germany	DUS	Greece	CFU
DE	Germany	DUS	Greece	CHQ
DE	Germany	DUS	Tunisia	DJE
DE	Germany	DUS	Turkey	DLM
DE	Germany	DUS	Portugal	FNC
DE	Germany	DUS	Spain	FUE
DE	Germany	DUS	Greece	HER
DE	Germany	DUS	Egypt	HRG
DE	Germany	DUS	Spain	IBZ
DE	Germany	DUS	Greece	KGS
DE	Germany	DUS	Cyprus	LCA
DE	Germany	DUS	Spain	LPA
DE	Germany	DUS	Spain	PMI
DE	Germany	DUS	Greece	RHO
DE	Germany	DUS	Spain	TFS
DE	Germany	DUS	Spain	XRY
DE	Portugal	FNC	Germany	DUS
DE	Portugal	FNC	Germany	FRA
DE	Portugal	FNC	Germany	HAM
DE	Portugal	FNC	Germany	LEJ
DE	Portugal	FNC	Germany	MUC
DE	Portugal	FNC	Germany	STR
DE	Germany	FRA	Spain	ACE
DE	Germany	FRA	Morocco	AGA
DE	Germany	FRA	Turkey	AYT
DE	Germany	FRA	Greece	CFU
DE	Germany	FRA	Greece	CHQ
DE	Germany	FRA	Mexico	CUN
DE	Germany	FRA	Croatia	DBV
DE	Germany	FRA	Tunisia	DJE
DE	Germany	FRA	Turkey	DLM
DE	Germany	FRA	Portugal	FNC
DE	Germany	FRA	Spain	FUE
DE	Germany	FRA	Cuba	HAV
DE	Germany	FRA	Greece	HER
DE	Germany	FRA	Cuba	HOG
DE	Germany	FRA	Egypt	HRG
DE	Germany	FRA	Spain	IBZ
DE	Germany	FRA	Greece	KGS
DE	Germany	FRA	United States	LAS
DE	Germany	FRA	Spain	LPA
DE	Germany	FRA	Kenya	MBA
DE	Germany	FRA	Jamaica	MBJ
DE	Germany	FRA	Maldives	MLE
DE	Germany	FRA	Mauritius	MRU
DE	Germany	FRA	Kenya	NBO
DE	Germany	FRA	Spain	PMI
DE	Germany	FRA	Dominican Republic	POP
DE	Germany	FRA	Dominican Republic	PUJ
DE	Germany	FRA	Brazil	REC
DE	Germany	FRA	Greece	RHO
DE	Germany	FRA	Dominican Republic	SDQ
DE	Germany	FRA	United States	SEA
DE	Germany	FRA	Seychelles	SEZ
DE	Germany	FRA	Puerto Rico	SJU
DE	Germany	FRA	Spain	SPC
DE	Germany	FRA	Croatia	SPU
DE	Germany	FRA	Brazil	SSA
DE	Germany	FRA	Trinidad and Tobago	TAB
DE	Germany	FRA	Spain	TFS
DE	Germany	FRA	Cuba	VRA
DE	Germany	FRA	Spain	XRY
DE	Germany	FRA	Canada	YHZ
DE	Germany	FRA	Canada	YVR
DE	Spain	FUE	Germany	DUS
DE	Spain	FUE	Germany	FRA
DE	Spain	FUE	Germany	HAJ
DE	Spain	FUE	Germany	HAM
DE	Spain	FUE	Germany	LEJ
DE	Spain	FUE	United Kingdom	MAN
DE	Spain	FUE	Germany	MUC
DE	Spain	FUE	Germany	PAD
DE	Spain	FUE	Germany	STR
DE	Spain	FUE	Germany	SXF
DE	United Kingdom	GLA	Spain	ACE
DE	United Kingdom	GLA	Mexico	CUN
DE	United Kingdom	GLA	United States	MCO
DE	Germany	HAJ	Spain	ACE
DE	Germany	HAJ	Turkey	AYT
DE	Germany	HAJ	Turkey	DLM
DE	Germany	HAJ	Spain	FUE
DE	Germany	HAJ	Greece	HER
DE	Germany	HAJ	Greece	KGS
DE	Germany	HAJ	Cyprus	LCA
DE	Germany	HAJ	Spain	PMI
DE	Germany	HAJ	Greece	RHO
DE	Germany	HAM	Spain	ACE
DE	Germany	HAM	Turkey	AYT
DE	Germany	HAM	Greece	CFU
DE	Germany	HAM	Turkey	DLM
DE	Germany	HAM	Portugal	FNC
DE	Germany	HAM	Spain	FUE
DE	Germany	HAM	Greece	HER
DE	Germany	HAM	Egypt	HRG
DE	Germany	HAM	Greece	KGS
DE	Germany	HAM	Spain	LPA
DE	Germany	HAM	Spain	PMI
DE	Germany	HAM	Greece	RHO
DE	Germany	HAM	Spain	TFS
DE	Germany	HAM	Spain	XRY
DE	Cuba	HAV	Germany	FRA
DE	Greece	HER	Germany	DUS
DE	Greece	HER	Germany	FRA
DE	Greece	HER	Germany	HAJ
DE	Greece	HER	Germany	HAM
DE	Greece	HER	Germany	LEJ
DE	Greece	HER	Germany	MUC
DE	Greece	HER	Germany	STR
DE	Greece	HER	Germany	SXF
DE	Cuba	HOG	Germany	FRA
DE	Cuba	HOG	Jamaica	MBJ
DE	Egypt	HRG	Germany	DUS
DE	Egypt	HRG	Germany	FRA
DE	Egypt	HRG	Germany	HAM
DE	Egypt	HRG	Germany	MUC
DE	Spain	IBZ	Germany	DUS
DE	Spain	IBZ	Germany	FRA
DE	Spain	IBZ	United Kingdom	MAN
DE	Spain	IBZ	Germany	MUC
DE	Greece	KGS	Germany	DUS
DE	Greece	KGS	Germany	FRA
DE	Greece	KGS	Germany	HAJ
DE	Greece	KGS	Germany	HAM
DE	Greece	KGS	Germany	MUC
DE	Greece	KGS	Germany	STR
DE	Greece	KGS	Germany	SXF
DE	United States	LAS	Germany	FRA
DE	United States	LAS	United Kingdom	MAN
DE	Cyprus	LCA	Germany	DUS
DE	Cyprus	LCA	Germany	HAJ
DE	Cyprus	LCA	Germany	SXF
DE	Germany	LEJ	Spain	ACE
DE	Germany	LEJ	Morocco	AGA
DE	Germany	LEJ	Turkey	AYT
DE	Germany	LEJ	Greece	CFU
DE	Germany	LEJ	Tunisia	DJE
DE	Germany	LEJ	Portugal	FNC
DE	Germany	LEJ	Spain	FUE
DE	Germany	LEJ	Greece	HER
DE	Germany	LEJ	Spain	LPA
DE	Germany	LEJ	Spain	PMI
DE	Germany	LEJ	Greece	RHO
DE	Germany	LEJ	Spain	TFS
DE	United Kingdom	LGW	Spain	ACE
DE	United Kingdom	LGW	Mexico	CUN
DE	Spain	LPA	Germany	DUS
DE	Spain	LPA	Germany	FRA
DE	Spain	LPA	Germany	HAM
DE	Spain	LPA	Germany	LEJ
DE	Spain	LPA	Germany	MUC
DE	Spain	LPA	Germany	PAD
DE	Spain	LPA	Germany	STR
DE	Spain	LPA	Germany	SXF
DE	United Kingdom	MAN	Spain	ACE
DE	United Kingdom	MAN	Mexico	CUN
DE	United Kingdom	MAN	Spain	FUE
DE	United Kingdom	MAN	Spain	IBZ
DE	United Kingdom	MAN	United States	LAS
DE	United Kingdom	MAN	Jamaica	MBJ
DE	United Kingdom	MAN	United States	MCO
DE	United Kingdom	MAN	Spain	PMI
DE	United Kingdom	MAN	Spain	TFS
DE	United Kingdom	MAN	Saint Lucia	UVF
DE	United Kingdom	MAN	Greece	ZTH
DE	Kenya	MBA	Germany	FRA
DE	Kenya	MBA	Tanzania	ZNZ
DE	Jamaica	MBJ	Germany	FRA
DE	United States	MCO	United Kingdom	GLA
DE	United States	MCO	United Kingdom	MAN
DE	Maldives	MLE	Germany	FRA
DE	Mauritius	MRU	Germany	FRA
DE	Germany	MUC	Spain	ACE
DE	Germany	MUC	Morocco	AGA
DE	Germany	MUC	Turkey	AYT
DE	Germany	MUC	Greece	CFU
DE	Germany	MUC	Greece	CHQ
DE	Germany	MUC	Tunisia	DJE
DE	Germany	MUC	Turkey	DLM
DE	Germany	MUC	Portugal	FNC
DE	Germany	MUC	Spain	FUE
DE	Germany	MUC	Greece	HER
DE	Germany	MUC	Egypt	HRG
DE	Germany	MUC	Spain	IBZ
DE	Germany	MUC	Greece	KGS
DE	Germany	MUC	Spain	LPA
DE	Germany	MUC	Spain	PMI
DE	Germany	MUC	Dominican Republic	PUJ
DE	Germany	MUC	Greece	RHO
DE	Germany	MUC	Spain	SPC
DE	Germany	MUC	Spain	TFS
DE	Germany	MUC	Spain	XRY
DE	Kenya	NBO	Kenya	MBA
DE	Germany	PAD	Spain	ACE
DE	Germany	PAD	Turkey	AYT
DE	Germany	PAD	Spain	FUE
DE	Germany	PAD	Spain	LPA
DE	Germany	PAD	Spain	PMI
DE	Germany	PAD	Spain	TFS
DE	Spain	PMI	Germany	CGN
DE	Spain	PMI	Germany	DUS
DE	Spain	PMI	Germany	FRA
DE	Spain	PMI	Germany	HAJ
DE	Spain	PMI	Germany	HAM
DE	Spain	PMI	Germany	LEJ
DE	Spain	PMI	United Kingdom	MAN
DE	Spain	PMI	Germany	MUC
DE	Spain	PMI	Germany	PAD
DE	Spain	PMI	Germany	STR
DE	Spain	PMI	Germany	SXF
DE	Dominican Republic	POP	Antigua and Barbuda	ANU
DE	Dominican Republic	POP	Germany	FRA
DE	Panama	PTY	Dominican Republic	SDQ
DE	Dominican Republic	PUJ	Germany	FRA
DE	Dominican Republic	PUJ	Germany	MUC
DE	Brazil	REC	Germany	FRA
DE	Greece	RHO	Germany	DUS
DE	Greece	RHO	Germany	FRA
DE	Greece	RHO	Germany	HAJ
DE	Greece	RHO	Germany	HAM
DE	Greece	RHO	Germany	LEJ
DE	Greece	RHO	Germany	MUC
DE	Greece	RHO	Germany	STR
DE	Greece	RHO	Germany	SXF
DE	Dominican Republic	SDQ	Germany	FRA
DE	Dominican Republic	SDQ	Panama	PTY
DE	Dominican Republic	SDQ	Costa Rica	SJO
DE	United States	SEA	Germany	FRA
DE	Seychelles	SEZ	Germany	FRA
DE	Costa Rica	SJO	Dominican Republic	SDQ
DE	Puerto Rico	SJU	Germany	FRA
DE	Spain	SPC	Germany	FRA
DE	Spain	SPC	Germany	MUC
DE	Croatia	SPU	Germany	FRA
DE	Brazil	SSA	Germany	FRA
DE	Germany	STR	Spain	ACE
DE	Germany	STR	Turkey	AYT
DE	Germany	STR	Turkey	DLM
DE	Germany	STR	Portugal	FNC
DE	Germany	STR	Spain	FUE
DE	Germany	STR	Greece	HER
DE	Germany	STR	Greece	KGS
DE	Germany	STR	Spain	LPA
DE	Germany	STR	Spain	PMI
DE	Germany	STR	Greece	RHO
DE	Germany	STR	Spain	TFS
DE	Germany	STR	Spain	XRY
DE	Germany	SXF	Spain	ACE
DE	Germany	SXF	Turkey	AYT
DE	Germany	SXF	Greece	CFU
DE	Germany	SXF	Turkey	DLM
DE	Germany	SXF	Spain	FUE
DE	Germany	SXF	Greece	HER
DE	Germany	SXF	Greece	KGS
DE	Germany	SXF	Cyprus	LCA
DE	Germany	SXF	Spain	LPA
DE	Germany	SXF	Spain	PMI
DE	Germany	SXF	Greece	RHO
DE	Germany	SXF	Spain	TFS
